PacketCounter;Acc_X;Acc_Y;Acc_Z;FreeAcc_X;FreeAcc_Y;FreeAcc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Quat_q0;Quat_q1;Quat_q2;Quat_q3;label
36747;-3.708865;10.683237;-1.719314;0.005135;5.625676;0.146666;-1.383738;-1.776958;-1.318126;0.663818;-0.588379;-0.118652;0.815448;0.503175;0.28576;-0.014166;BBT
36748;-2.652216;10.192437;-1.853227;0.764398;5.917511;-0.938687;-1.477655;-1.499905;-1.364135;0.674561;-0.574951;-0.133545;0.821183;0.494977;0.283199;-0.021315;BBT
36749;-1.984575;9.774084;-1.734742;1.300438;5.908868;-1.696653;-1.599723;-1.227301;-1.361093;0.665283;-0.55835;-0.155029;0.82668;0.486314;0.28166;-0.02768;BBT
36750;-1.835599;9.321192;-1.086776;1.546568;5.325248;-2.022886;-1.675139;-1.012581;-1.289459;0.672119;-0.556152;-0.168701;0.831975;0.477335;0.28085;-0.03305;BBT
36751;-2.216116;8.855143;-0.062167;1.448549;4.333154;-1.910094;-1.598204;-0.849225;-1.166889;0.68042;-0.539307;-0.176025;0.836747;0.468879;0.280332;-0.037691;BBT
36752;-3.015689;8.240961;1.051743;0.953664;3.134775;-1.604423;-1.347524;-0.717533;-1.002789;0.687744;-0.532715;-0.190186;0.840709;0.461643;0.27993;-0.041642;BBT
36753;-4.026981;7.738299;2.064122;0.278712;2.04477;-1.089246;-0.92933;-0.611386;-0.847516;0.696533;-0.526611;-0.196045;0.843519;0.45641;0.279485;-0.04532;BBT
36754;-4.925747;7.620356;2.88762;-0.219905;1.307905;-0.383392;-0.39336;-0.559355;-0.705512;0.693359;-0.51416;-0.21167;0.845045;0.453601;0.278827;-0.048996;BBT
36755;-5.138294;8.137742;2.240306;-0.385229;2.161729;-0.178257;0.205997;-0.471066;-0.530774;0.702393;-0.513672;-0.211426;0.845105;0.453612;0.27797;-0.0526;BBT
36756;-4.783181;9.200466;1.11785;0.003482;3.696619;-0.060165;0.72782;-0.305819;-0.318775;0.70166;-0.51416;-0.204346;0.843814;0.456107;0.277223;-0.055603;BBT
36757;-4.283254;10.491079;0.497798;0.790868;4.88843;0.39191;0.985249;-0.175996;-0.143287;0.68457;-0.505859;-0.20459;0.841767;0.460009;0.276512;-0.05798;BBT
36758;-3.868226;11.602153;0.455746;1.624611;5.456448;1.020951;0.929033;-0.075474;-0.013441;0.696045;-0.512451;-0.198486;0.839736;0.463849;0.275952;-0.059477;BBT
36759;-3.966046;12.291704;1.110448;2.060709;5.15651;1.901041;0.889261;0.03224;0.125058;0.688477;-0.513184;-0.192871;0.837664;0.467759;0.275512;-0.060109;BBT
36760;-4.271418;12.463344;1.797738;2.097213;4.516881;2.516526;1.054843;0.146474;0.309944;0.695312;-0.520752;-0.187988;0.835084;0.472633;0.275068;-0.05992;BBT
36761;-4.700931;12.312346;2.354249;1.830826;3.777189;2.900034;1.225098;0.260651;0.536433;0.687988;-0.526611;-0.180908;0.831978;0.478551;0.274497;-0.058754;BBT
36762;-5.013009;12.081983;3.078712;1.657575;2.837431;3.217334;1.164519;0.313444;0.738218;0.682129;-0.532471;-0.17041;0.828962;0.484492;0.273666;-0.056542;BBT
36763;-4.98334;11.859892;3.776659;1.746378;1.960894;3.334806;0.870327;0.341415;0.868276;0.681396;-0.535889;-0.165039;0.826621;0.489373;0.272708;-0.053312;BBT
36764;-4.602883;11.363214;3.563077;1.730161;1.819062;2.70533;0.509892;0.400036;0.918923;0.668213;-0.544434;-0.160156;0.825061;0.492842;0.271948;-0.049249;BBT
36765;-4.087365;10.30226;2.366368;1.302934;2.339617;1.199606;0.142531;0.525136;0.885127;0.668945;-0.545654;-0.150879;0.824209;0.494755;0.271877;-0.044503;BBT
36766;-3.634447;9.266961;0.472444;0.621934;3.521778;-0.511141;-0.209896;0.770493;0.79801;0.673096;-0.557617;-0.150879;0.823843;0.495157;0.273088;-0.03905;BBT
36767;-3.617255;8.662505;-1.042743;-0.157581;4.543855;-1.53387;-0.537815;1.120182;0.739258;0.667969;-0.571533;-0.144287;0.823774;0.494156;0.275953;-0.032503;BBT
36768;-3.839385;8.394448;-1.725581;-0.76428;4.961659;-1.876549;-0.758372;1.452458;0.742974;0.668945;-0.571045;-0.139404;0.823721;0.492314;0.280165;-0.024856;BBT
36769;-4.125444;7.995321;-1.729326;-1.254472;4.698187;-2.048191;-0.788485;1.721434;0.817553;0.671875;-0.580078;-0.139893;0.823315;0.490399;0.285308;-0.016152;BBT
36770;-4.270592;7.110724;-1.137515;-1.563792;3.675428;-2.454763;-0.436822;1.921188;0.915652;0.662109;-0.586182;-0.127197;0.821661;0.490077;0.290943;-0.007099;BBT
36771;-4.406052;6.198611;-0.163111;-1.676734;2.272506;-2.749721;0.273881;2.000557;1.039559;0.670654;-0.592285;-0.109619;0.81807;0.492753;0.296568;0.001669;BBT
36772;-4.401933;6.201099;0.691276;-1.351169;1.396456;-2.428237;1.098127;2.00411;1.197971;0.65918;-0.598145;-0.092285;0.812302;0.49902;0.301744;0.009816;BBT
36773;-4.008729;7.468418;0.92837;-0.500183;1.670326;-1.466204;1.842785;2.069516;1.387255;0.651123;-0.624512;-0.067383;0.804423;0.508436;0.306724;0.017825;BBT
36774;-3.797943;9.404189;1.325849;0.488835;1.966671;0.212519;2.32154;2.247302;1.560511;0.645264;-0.626709;-0.031494;0.794791;0.519949;0.311889;0.026186;BBT
36775;-3.794247;11.298726;1.508206;1.200634;2.251436;1.926472;2.429785;2.475069;1.613193;0.639404;-0.644287;-0.006836;0.784266;0.531701;0.317774;0.035229;BBT
36776;-4.536283;12.790347;1.608123;1.128838;2.110234;3.641412;2.217241;2.68581;1.574826;0.638672;-0.65918;0.02832;0.77366;0.542416;0.32437;0.04493;BBT
36777;-6.232709;13.484126;2.457714;0.367232;0.621444;5.226292;1.718455;2.70535;1.565675;0.619141;-0.66748;0.050781;0.764145;0.55091;0.330906;0.055521;BBT
36778;-7.82525;13.572255;3.800104;-0.244594;-1.505208;6.23546;1.041978;2.503161;1.586857;0.612305;-0.67627;0.073242;0.756582;0.556829;0.336272;0.066679;BBT
36779;-8.624794;13.416347;4.704066;-0.492821;-2.977739;6.539601;0.207844;2.219593;1.53287;0.604736;-0.683594;0.083984;0.751699;0.559403;0.340422;0.078293;BBT
36780;-8.213472;13.178834;4.896926;-0.166668;-3.240205;6.143338;-0.771285;1.987803;1.318722;0.585938;-0.700195;0.08667;0.749901;0.557948;0.343841;0.090088;BBT
36781;-7.180663;12.169564;4.112622;-0.115736;-2.491066;4.690901;-1.874778;1.803153;0.97644;0.587646;-0.708984;0.097656;0.751526;0.551734;0.346984;0.101985;BBT
36782;-6.328199;9.719677;3.252767;-0.66599;-2.117281;2.026593;-3.11691;1.598713;0.621085;0.582764;-0.71167;0.084961;0.756917;0.54023;0.349587;0.114095;BBT
36783;-5.583945;6.123365;2.671835;-1.383904;-2.433179;-1.567956;-4.254888;1.370537;0.333555;0.572754;-0.727295;0.061279;0.76564;0.523797;0.351341;0.126459;BBT
36784;-4.818578;2.500425;2.47523;-1.730553;-3.201384;-5.084874;-5.001401;1.119527;0.069739;0.564941;-0.725586;0.029053;0.776467;0.50397;0.352102;0.138335;BBT
36785;-4.036433;-0.775158;2.354456;-1.772263;-4.090773;-8.212735;-5.223947;0.875998;-0.196543;0.574463;-0.741699;-0.008301;0.787957;0.482566;0.352244;0.14892;BBT
36786;-3.673832;-3.404774;3.326965;-1.181583;-5.883226;-10.192307;-4.875082;0.610028;-0.450414;0.578613;-0.72168;-0.04126;0.798742;0.46201;0.351949;0.15713;BBT
36787;-3.412176;-5.256213;4.504667;-0.321425;-7.573948;-11.257391;-3.981626;0.354533;-0.704094;0.579346;-0.727295;-0.065186;0.807711;0.4445;0.351773;0.162104;BBT
36788;-3.358242;-5.963238;5.185008;0.202573;-8.438182;-11.385357;-2.70584;0.2447;-0.975511;0.587402;-0.714111;-0.079346;0.814006;0.431628;0.352677;0.163435;BBT
36789;-3.732789;-5.638903;5.223777;0.032923;-8.492666;-10.756311;-1.28201;0.203382;-1.241867;0.606445;-0.708984;-0.08374;0.817403;0.42404;0.355105;0.161068;BBT
36790;-4.323714;-4.629939;4.996272;-0.466615;-8.053054;-9.658942;0.226226;0.176002;-1.480515;0.614014;-0.70752;-0.085205;0.817747;0.422095;0.359227;0.155184;BBT
36791;-5.173283;-2.691014;5.244395;-0.77277;-7.480775;-7.588132;1.752315;0.108186;-1.653316;0.629883;-0.692383;-0.066406;0.815084;0.42618;0.364474;0.145488;BBT
36792;-6.276652;0.583136;5.62118;-0.926531;-6.361879;-4.335308;3.113601;-0.017227;-1.693875;0.636719;-0.685547;-0.061279;0.809555;0.43559;0.370354;0.133115;BBT
36793;-7.816558;4.828414;5.633877;-1.273567;-4.763338;-0.229513;4.126629;-0.21134;-1.560169;0.648926;-0.672607;-0.032959;0.801808;0.449441;0.375535;0.118661;BBT
36794;-8.835066;9.369243;5.230192;-1.127333;-2.686086;3.777526;4.779912;-0.456395;-1.291422;0.668701;-0.656006;0.003418;0.792431;0.466162;0.379465;0.103691;BBT
36795;-8.908392;13.129718;4.736555;-0.210764;-0.803516;6.72393;5.108187;-0.644128;-1.008244;0.671631;-0.657715;0.026367;0.782006;0.484663;0.381763;0.088463;BBT
36796;-8.219947;15.920169;3.845376;0.996326;0.992371;8.456983;5.033268;-0.735578;-0.778113;0.686279;-0.649414;0.051025;0.771303;0.502877;0.383011;0.074215;BBT
36797;-7.253974;18.267671;2.720926;2.284761;2.750804;9.703846;4.442264;-0.718899;-0.621757;0.684082;-0.639893;0.076904;0.761551;0.518956;0.383334;0.061478;BBT
36798;-6.323549;20.462908;1.467528;3.486041;4.528941;10.879656;3.305134;-0.607763;-0.496061;0.697266;-0.634766;0.09082;0.754196;0.530583;0.383383;0.051836;BBT
36799;-5.522867;21.132291;0.567546;4.167602;5.49903;10.918455;1.672291;-0.486008;-0.378725;0.678955;-0.616699;0.096191;0.750768;0.536269;0.382957;0.045903;BBT
36800;-4.441439;19.683632;-0.299506;4.076975;6.033117;9.008589;-0.284034;-0.395684;-0.319721;0.687744;-0.625488;0.088135;0.75237;0.53459;0.382348;0.044316;BBT
36801;-3.36992;17.072295;-1.166992;3.327414;6.394447;6.068346;-2.279902;-0.298165;-0.341117;0.693359;-0.618164;0.073242;0.759066;0.525393;0.38159;0.046583;BBT
36802;-2.548769;14.378378;-2.083803;2.195756;6.789657;3.095706;-3.999643;-0.176462;-0.435499;0.694824;-0.619385;0.04248;0.769862;0.509255;0.381114;0.052196;BBT
36803;-2.463169;11.741397;-2.60122;0.710146;6.54634;0.545923;-5.315857;-0.055569;-0.557732;0.694824;-0.619141;0.013916;0.78338;0.487567;0.38078;0.060011;BBT
36804;-2.844261;9.38078;-2.18608;-0.457042;5.363066;-1.335236;-6.163545;0.007502;-0.597899;0.702393;-0.616455;-0.024902;0.79819;0.462018;0.380269;0.069481;BBT
36805;-3.639189;7.587372;-0.906003;-1.128811;3.512387;-2.196815;-6.457735;0.036435;-0.50761;0.699951;-0.614746;-0.061035;0.812801;0.435032;0.379127;0.079774;BBT
36806;-4.659271;6.021266;1.080242;-1.320858;1.119607;-2.321314;-6.272359;-0.013076;-0.301183;0.708496;-0.600342;-0.10498;0.826175;0.408742;0.377068;0.090469;BBT
36807;-5.581161;4.286703;3.37888;-1.111478;-1.576982;-2.248854;-5.669934;-0.063982;-0.028928;0.705078;-0.604736;-0.131348;0.83757;0.385135;0.374129;0.100865;BBT
36808;-6.135918;1.692915;4.535181;-1.348117;-4.020946;-3.248098;-4.703832;-0.107487;0.170338;0.70459;-0.593262;-0.165283;0.846498;0.36568;0.370898;0.110242;BBT
36809;-5.786056;-0.73256;3.052183;-2.429914;-4.553224;-5.726875;-3.380802;0.064937;0.254571;0.706299;-0.590088;-0.18335;0.852304;0.351758;0.368773;0.117688;BBT
36810;-5.775357;-1.104813;1.861312;-3.216789;-4.096674;-6.509778;-1.864604;0.257774;0.200376;0.709473;-0.584229;-0.192383;0.85494;0.343975;0.368432;0.12254;BBT
36811;-6.225883;-0.335069;2.938474;-2.725037;-4.329155;-5.193048;-0.474403;0.265227;0.125401;0.707031;-0.593018;-0.1875;0.855195;0.342017;0.36904;0.124402;BBT
36812;-6.864833;1.493745;5.312895;-1.402185;-4.617974;-2.444378;0.861698;0.094053;0.118367;0.700439;-0.589111;-0.184814;0.853453;0.3458;0.369812;0.123611;BBT
36813;-7.349568;3.206548;7.199803;-0.29811;-4.764382;-0.151233;2.314892;-0.069141;0.294411;0.703125;-0.595703;-0.168701;0.849346;0.356244;0.370395;0.120455;BBT
36814;-7.229726;4.165503;7.227131;-0.046026;-4.297852;0.354366;3.698375;-0.243027;0.449827;0.696777;-0.607178;-0.155762;0.84278;0.372788;0.370779;0.115214;BBT
36815;-6.478246;5.248409;5.942574;-0.114763;-2.811431;0.030963;4.813757;-0.364915;0.469772;0.689453;-0.619385;-0.128662;0.833973;0.394045;0.371012;0.107552;BBT
36816;-5.5419;7.557973;4.100577;-0.061474;-0.144077;0.415139;5.377338;-0.406556;0.40024;0.695312;-0.626709;-0.089844;0.823611;0.417191;0.371352;0.098565;BBT
36817;-4.970865;10.432936;2.449572;0.157672;2.521107;1.726353;5.287691;-0.353227;0.354864;0.68335;-0.639648;-0.065674;0.81278;0.439651;0.371614;0.089432;BBT
36818;-5.008253;12.544782;1.661932;0.426741;3.805047;3.245979;4.55788;-0.283398;0.39523;0.686523;-0.634766;-0.039795;0.802895;0.458829;0.371615;0.082083;BBT
36819;-4.93839;13.371165;1.436639;0.801243;4.003191;3.918818;3.478441;-0.23524;0.452614;0.681885;-0.646973;-0.011963;0.79505;0.473661;0.370985;0.076878;BBT
36820;-4.747794;12.938937;1.167488;0.818826;3.717723;3.484699;2.402353;-0.160704;0.497324;0.681396;-0.641357;-0.006592;0.789406;0.484087;0.370136;0.074146;BBT
36821;-4.484417;11.911134;0.824204;0.595553;3.345457;2.480169;1.572285;-0.048962;0.554531;0.675293;-0.64917;0.008545;0.785466;0.491322;0.369153;0.073298;BBT
36822;-4.27418;10.979681;0.560983;0.349851;3.029525;1.581816;1.012486;0.114045;0.622807;0.669678;-0.654541;0.01416;0.782523;0.496343;0.368493;0.074263;BBT
36823;-4.10597;10.238498;0.67111;0.310985;2.547246;0.936736;0.604939;0.295327;0.68974;0.674805;-0.65918;0.019531;0.78022;0.499867;0.36814;0.076572;BBT
36824;-3.902789;9.979952;0.787556;0.427149;2.323706;0.669133;0.37441;0.487106;0.7953;0.668457;-0.669922;0.033691;0.778065;0.502555;0.368244;0.080304;BBT
36825;-3.990136;10.074853;1.239687;0.606807;1.876409;0.914401;0.351213;0.623466;0.968273;0.663574;-0.669922;0.036377;0.77564;0.505446;0.368354;0.084983;BBT
36826;-3.897444;10.434364;1.710478;1.002334;1.589471;1.298523;0.449778;0.712066;1.158063;0.652588;-0.685791;0.055176;0.772666;0.508968;0.368428;0.090551;BBT
36827;-3.558376;10.938877;1.840183;1.422176;1.713224;1.621785;0.601625;0.869094;1.330581;0.64209;-0.687012;0.049805;0.768912;0.513334;0.368641;0.096784;BBT
36828;-3.586254;11.423108;1.929668;1.531681;1.666197;2.101457;0.712311;1.090944;1.39239;0.623779;-0.698975;0.07666;0.764346;0.518048;0.369649;0.103732;BBT
36829;-4.625991;11.872445;2.38531;1.082894;0.823698;3.078777;0.614099;1.117722;1.403345;0.61792;-0.700195;0.08374;0.759935;0.522388;0.370571;0.110844;BBT
36830;-5.861539;12.119629;3.018041;0.52511;-0.343609;3.969722;0.218436;0.893416;1.427749;0.604736;-0.712158;0.080078;0.756866;0.525309;0.370412;0.118317;BBT
36831;-6.435162;11.8142;2.90201;-0.168779;-0.793496;3.925855;-0.382907;0.611221;1.46947;0.596436;-0.727295;0.094971;0.755853;0.526205;0.36861;0.126182;BBT
36832;-6.100399;10.572296;2.059931;-0.884294;-0.529576;2.522904;-1.026811;0.410451;1.352804;0.581543;-0.734375;0.088379;0.756892;0.524498;0.366003;0.134379;BBT
36833;-4.979658;8.680975;1.218116;-1.133989;-0.052789;0.204783;-1.526791;0.384149;0.980601;0.570801;-0.739746;0.071045;0.759509;0.520237;0.363827;0.141878;BBT
36834;-4.150426;7.356475;0.255499;-1.508661;0.625332;-1.521701;-1.99021;0.497253;0.566095;0.560547;-0.753174;0.063477;0.763308;0.513284;0.362878;0.149061;BBT
36835;-3.819687;6.546632;-0.158793;-1.784726;0.849971;-2.493924;-2.436385;0.583526;0.302545;0.55542;-0.75415;0.053467;0.768223;0.504063;0.362467;0.156114;BBT
36836;-3.79659;5.832526;0.18348;-1.772871;0.393159;-3.092056;-2.748344;0.615647;0.242054;0.553467;-0.751953;0.044189;0.773757;0.493404;0.362056;0.16361;BBT
36837;-3.578252;5.071784;0.863387;-1.375347;-0.229358;-3.70311;-2.775634;0.602238;0.309264;0.548828;-0.768311;0.01416;0.77919;0.482686;0.361298;0.171293;BBT
36838;-3.194169;4.533769;1.717073;-0.674279;-0.788353;-4.1005;-2.554311;0.575109;0.367774;0.551025;-0.76416;0.007568;0.783936;0.472888;0.360404;0.178691;BBT
36839;-2.847645;4.387979;2.683534;0.151276;-1.256465;-4.071385;-2.101648;0.5524;0.394793;0.539795;-0.765381;-0.01709;0.787516;0.464843;0.359719;0.185314;BBT
36840;-2.803842;4.894243;3.58918;0.797563;-1.526859;-3.352848;-1.525544;0.585449;0.437286;0.544189;-0.763184;-0.012451;0.789581;0.459081;0.359558;0.191116;BBT
36841;-3.132413;5.854202;4.370466;1.134262;-1.700688;-2.131176;-0.951725;0.62692;0.510958;0.544434;-0.773438;-0.018311;0.790141;0.455638;0.359927;0.196274;BBT
36842;-3.823497;6.925943;4.67471;0.894426;-1.73307;-0.832867;-0.507565;0.611396;0.59717;0.530762;-0.776123;-0.017578;0.789607;0.454115;0.360458;0.200923;BBT
36843;-4.488878;7.462555;4.444977;0.272091;-1.705261;-0.18899;-0.304564;0.548005;0.632113;0.532471;-0.775391;-0.022461;0.788675;0.453501;0.360859;0.205204;BBT
36844;-5.077991;7.062024;4.192451;-0.367242;-2.102789;-0.395778;-0.377784;0.429684;0.549839;0.52124;-0.789307;-0.02417;0.788193;0.452564;0.3609;0.20902;BBT
36845;-5.498256;6.039339;4.321129;-0.652668;-2.940675;-1.077531;-0.698496;0.2681;0.334761;0.524414;-0.789307;-0.023926;0.78894;0.450136;0.360448;0.212199;BBT
36846;-5.744333;4.528146;4.919124;-0.502842;-4.186468;-2.071921;-1.128068;0.098326;0.03681;0.521729;-0.793213;-0.030273;0.791257;0.445637;0.35954;0.214596;BBT
36847;-5.847596;2.878584;5.61194;-0.177161;-5.45412;-3.164776;-1.408543;-0.087955;-0.306247;0.523193;-0.774414;-0.04248;0.794868;0.439601;0.358337;0.215709;BBT
36848;-5.454049;1.525313;5.55397;0.004248;-5.811859;-4.414453;-1.380583;-0.205469;-0.671841;0.524658;-0.78833;-0.05542;0.798979;0.433096;0.357498;0.215071;BBT
36849;-5.023987;0.604892;5.42885;0.185465;-5.902222;-5.317462;-1.107358;-0.271774;-1.023955;0.531494;-0.763184;-0.067627;0.802947;0.427126;0.357411;0.212359;BBT
36850;-4.583221;0.075828;5.460225;0.492837;-5.8961;-5.835503;-0.701421;-0.35163;-1.293691;0.55127;-0.765137;-0.07373;0.806433;0.422314;0.358021;0.207698;BBT
36851;-4.406173;-0.14622;5.401976;0.547896;-5.838135;-6.040087;-0.182823;-0.443004;-1.464658;0.557617;-0.750732;-0.081055;0.809116;0.419407;0.359109;0.201173;BBT
36852;-4.70123;-0.185998;5.031504;0.045434;-5.764156;-6.041177;0.461061;-0.515734;-1.560199;0.579102;-0.749512;-0.087158;0.810626;0.418904;0.36077;0.193;BBT
36853;-5.36859;-0.075507;4.719872;-0.685393;-5.84543;-5.754904;1.20949;-0.560957;-1.651459;0.585938;-0.736084;-0.073242;0.81066;0.421349;0.363085;0.182934;BBT
36854;-6.216982;0.495072;4.630545;-1.359542;-5.891619;-4.936393;2.045802;-0.642887;-1.748637;0.602783;-0.733643;-0.065186;0.80904;0.42689;0.366075;0.170905;BBT
36855;-7.134901;2.03981;4.46943;-2.005278;-5.374435;-3.321328;2.954617;-0.756787;-1.816435;0.621582;-0.711182;-0.05127;0.805551;0.436099;0.36934;0.156503;BBT
36856;-7.890445;4.932461;4.225286;-2.285544;-4.008778;-0.694253;3.888077;-0.896118;-1.760671;0.632324;-0.700439;-0.027344;0.799889;0.448892;0.37271;0.140577;BBT
36857;-8.37522;8.790405;3.539588;-2.249275;-1.807896;2.500193;4.603362;-1.028484;-1.615308;0.643311;-0.696777;-0.008789;0.792368;0.464877;0.375324;0.123182;BBT
36858;-8.330467;12.329194;2.780123;-1.612629;0.35258;5.233515;4.740985;-1.164611;-1.481744;0.65918;-0.677246;0.015137;0.784188;0.481225;0.377146;0.105985;BBT
36859;-7.736529;14.984515;2.691284;-0.117292;1.668467;7.181596;4.469183;-1.329175;-1.417536;0.668701;-0.669922;0.036621;0.776467;0.496638;0.377584;0.088765;BBT
36860;-6.90044;17.233752;3.060779;1.854309;2.409697;8.753614;4.115138;-1.432452;-1.332128;0.670898;-0.642578;0.064697;0.769365;0.510414;0.377226;0.072493;BBT
36861;-5.993855;19.29395;2.915231;3.585993;3.382443;9.995092;3.581804;-1.437739;-1.095055;0.681641;-0.638672;0.064209;0.763186;0.522546;0.375696;0.057836;BBT
36862;-4.893172;20.48876;1.987059;4.724126;4.692002;10.270351;2.653351;-1.407056;-0.758536;0.688477;-0.634521;0.070801;0.759054;0.531425;0.373181;0.046487;BBT
36863;-3.390579;20.561243;0.289651;5.259064;6.47479;9.285993;1.247023;-1.29794;-0.446136;0.694336;-0.623291;0.071777;0.758241;0.535605;0.369697;0.039009;BBT
36864;-2.300747;19.689449;-1.258291;5.041509;7.854703;7.721171;-0.542255;-1.100356;-0.248204;0.685791;-0.621338;0.058838;0.761792;0.533162;0.366188;0.036292;BBT
36865;-1.892136;17.913667;-2.729266;3.817973;8.810767;5.669681;-2.478643;-0.840364;-0.217193;0.689941;-0.621338;0.0354;0.76992;0.52343;0.363068;0.037753;BBT
36866;-2.062321;15.111802;-3.811018;1.823709;8.944449;2.984823;-4.254237;-0.586399;-0.351239;0.684814;-0.608643;0.001953;0.782024;0.506312;0.360918;0.042721;BBT
36867;-2.610634;11.805934;-4.247222;-0.335263;8.108919;0.103196;-5.618441;-0.427646;-0.529446;0.683838;-0.612549;-0.034912;0.796825;0.483279;0.359224;0.049682;BBT
36868;-3.055265;8.922293;-3.380725;-1.491181;6.255548;-2.132612;-6.425638;-0.39049;-0.651738;0.695557;-0.608887;-0.075928;0.812817;0.456331;0.357442;0.057664;BBT
36869;-3.352401;6.79182;-1.381749;-1.513625;3.807468;-3.29575;-6.598152;-0.374102;-0.687762;0.696045;-0.594482;-0.123779;0.828295;0.428148;0.355374;0.065769;BBT
36870;-3.817297;4.79009;1.506379;-0.929696;0.662644;-3.610016;-6.236674;-0.356714;-0.627594;0.697754;-0.583984;-0.152832;0.842093;0.401106;0.352984;0.073458;BBT
36871;-3.974323;2.6288;2.017645;-1.343027;-0.890313;-4.895693;-5.499224;-0.301301;-0.534012;0.706055;-0.570312;-0.185303;0.853533;0.37697;0.350614;0.080278;BBT
36872;-4.231688;1.26412;1.293208;-2.28399;-1.295881;-6.033664;-4.284146;0.032033;-0.32836;0.70459;-0.561768;-0.209717;0.861483;0.358042;0.349549;0.08642;BBT
36873;-5.074263;0.765464;1.590531;-2.853622;-2.037682;-5.742277;-3.091479;0.225979;-0.228394;0.704346;-0.55249;-0.219482;0.866624;0.344187;0.349535;0.09123;BBT
36874;-5.75397;0.194301;3.168491;-2.495029;-3.568812;-4.890983;-2.048119;0.314607;-0.174715;0.70459;-0.545166;-0.231934;0.869625;0.334886;0.350227;0.094577;BBT
36875;-6.673147;0.187654;5.901944;-1.499023;-5.419871;-2.90062;-0.820751;0.27138;-0.105171;0.712646;-0.538818;-0.241943;0.870573;0.331003;0.351174;0.096007;BBT
36876;-7.366338;1.501167;7.918257;-0.578027;-5.834583;-0.601923;0.855544;0.146701;0.158156;0.706543;-0.543945;-0.233643;0.868824;0.334909;0.35195;0.095452;BBT
36877;-7.578805;4.126746;8.907806;0.272015;-4.689972;1.665141;2.609628;0.021995;0.449452;0.708252;-0.55542;-0.212891;0.864132;0.346998;0.352489;0.092838;BBT
36878;-6.80416;7.282984;7.807056;0.75042;-1.834791;2.690942;4.042732;-0.029873;0.674187;0.701904;-0.562744;-0.189453;0.856685;0.365568;0.352992;0.088579;BBT
36879;-5.887301;10.118644;5.614773;0.768001;1.334114;3.078176;4.801522;0.05991;0.815725;0.69458;-0.581787;-0.157959;0.847196;0.387439;0.353762;0.083679;BBT
36880;-5.930106;12.392163;4.362631;0.641375;3.091709;4.250026;4.631478;0.138385;0.874048;0.696289;-0.598389;-0.133301;0.837374;0.408445;0.354495;0.079432;BBT
